wallet,lamports,sol,tx_count,first_tx,last_tx,pct_of_total
BNj1jKA7i8gSxUcDo5mhsA7M1QuYxYGP9MpWYF88t4Zi,48000000000,48.000000000,1,1730020500,1730020500,0.121125
9ZrwJho5bdkeyQbkfYTx99Y7VPJmYN56SZpHmc81ugr8,47690000000,47.690000000,1,1729871810,1729871810,0.120343
EwigvspSF5JXPjBAKNRr3PbSxX7u2is2MLfheuJwULWP,47000000000,47.000000000,1,1730031158,1730031158,0.118601
4pnjxBgfnXRsUgcfhfzTRdbEZZPCEPZjNp9BC2Tw7pak,46000000000,46.000000000,1,1730128860,1730128860,0.116078
J1G8nQfzBPmEGykzjNG12q8V7deWmfPh8hxJtUyvioWq,45056487970,45.056487970,1,1730076160,1730076160,0.113697
8HfES5UKpyW4NmDeQB3cJ8Snu1MxaiqUwD4hwBC1THBZ,45000000000,45.000000000,5,1729883408,1730104737,0.113554
8ViPEt2SBYQ7KBGMNSykGBJ7WwXtsZ1VYqXmKnT6Ftij,45000000000,45.000000000,1,1729878326,1729878326,0.113554
AmMiub7B3xHHCkcCuEgquijowuaXg2cFahYc2PexZJiP,45000000000,45.000000000,4,1729967311,1730127462,0.113554
AwLcLE6NwDomzk6JnCEax8tETFgRhYysmg8QJUGnhRtk,45000000000,45.000000000,4,1729885528,1730119841,0.113554
BW25GsyZLnjscsrAitYsC1pJzKQGGZ6WxYCNoNSMZns7,45000000000,45.000000000,1,1729907606,1729907606,0.113554
FYR3kXqeYtP29V8qbUWdySWcVjP4EZ6Wf2ipthvUeKGX,45000000000,45.000000000,1,1730131439,1730131439,0.113554
GbWAQzWtq64JPycZ6LbVaQazhvtyy3pMWsqbCCiD3zcV,45000000000,45.000000000,2,1729871927,1730001162,0.113554
J86UTDRtZDfyyKx77qRWqiGhAECaos7Gdn9cmS67zcAX,45000000000,45.000000000,2,1730098632,1730130987,0.113554
J8NwJ6LFAQZSfNq45JGPAoXHkH4yNJxXiiamkgeu2ygT,45000000000,45.000000000,2,1729872951,1730130946,0.113554
DpX6jvNbApr4caW1XZUttoXtVfiENCpx7vrC6txG98id,44100000000,44.100000000,2,1729880671,1729901316,0.111283
5sD8S3UxDgiKBS4jdLTtzAxxUnTaQMEXJMyrcypdquFb,43000000000,43.000000000,1,1730106695,1730106695,0.108508
Fefe1oozb7nrWiyBxYQWePtfohxAmVbacuThLQ4XPycj,42000000000,42.000000000,1,1730129602,1730129602,0.105984
J5ShezTtr4z3B18hL9u86qpwsr1TdBbBvSB4weY24geJ,41900000000,41.900000000,3,1730126819,1730131125,0.105732
FsBjRccQgQbP2brFdbQa1uifnKX57MokKYAtGaGgLske,41728561926,41.728561926,4,1729896518,1730027678,0.105299
7smy4uPmBB4ATtNDXFpAHDQ3mjRLUMYwUn6DMSBNdgdq,41000000000,41.000000000,1,1730107349,1730107349,0.103461
B3sDteBF7sVQ2SMWTTVdsN39H1zp9VfYs6jVJnZBeWgd,41000000000,41.000000000,2,1730064123,1730131136,0.103461
GcwH8t5vakRCSQ9bPpEvk7JYhkFhLdTgk6g2gyU9nTp2,41000000000,41.000000000,3,1729871890,1729873184,0.103461
AWPVGXHixG8QxmQ87btmCba4Q5Y1P16W8fgzUyfrscsJ,40500000000,40.500000000,1,1730109144,1730109144,0.102199
2RrxTuJ2fHbsRJUTJbrfA6VyvqPzeMHfAYRFg65GcbEx,40000000000,40.000000000,2,1730127750,1730128248,0.100937
3iRedv9mNF2zNRTj4xdJijhiesJT2NoqjmDgRisK2xLS,40000000000,40.000000000,1,1730121679,1730121679,0.100937
6wzX4C1BDkRi3uo8VV7kLr94md2bjW5qKckcdf6zPKEy,40000000000,40.000000000,1,1729921851,1729921851,0.100937
9DFnJK2owX8YHi6LxhRiUi1Vfe2PnCBW8n86cY5YxKw2,40000000000,40.000000000,1,1730131350,1730131350,0.100937
ArqJyL33EXQbyp9AeFzAe35M6EKmYCTmLQEbpj1ysxVz,40000000000,40.000000000,2,1729898225,1730040983,0.100937
BhZtQFQNbs2ff3ibtf3RUaSoBYR9vyZEmF9RJsBxXdr4,40000000000,40.000000000,1,1730130764,1730130764,0.100937
DabQXZGYq7rFMzWjajPDX7DUW1uWDjA76RRMXhV5obz1,40000000000,40.000000000,1,1730114235,1730114235,0.100937
DAFXYJdKBxYFL1ymCoiQYFyeSdqwa8KFFhqwLGdYKjGG,40000000000,40.000000000,1,1729877010,1729877010,0.100937
DYdLJPWwy2BAvcUXo4QHEeNqQVBWwC7bi9d5TNtt9MXG,40000000000,40.000000000,1,1729969919,1729969919,0.100937
F3No26b7EiV1ye7eY9W7H3yreamKzqPFhXqhPGT19NMB,40000000000,40.000000000,1,1729984168,1729984168,0.100937
GRoVf2kPZEa9e3yYy1WidPXeD6Hac36EZiYTpK6NYu27,40000000000,40.000000000,2,1730092309,1730092440,0.100937
6Y5UYe6VxNiSoSpMv84JEx4rKCk3yRzZDWaKauEQyAWp,39999986000,39.999986000,2,1729883761,1729883805,0.100937
EpX5EwXttizssHgS1hkFoNqCNNZDJnfA3zJCVVjkV8x7,39000000000,39.000000000,2,1730053804,1730058208,0.098414
GeKAfAJx35YDpJWX43NETxxvjd5r3CFwpbG4Scv2Ak53,38500000000,38.500000000,2,1730040855,1730089098,0.097152
6K6RZT6byF6sXyCjjfQDfprHrXkcDnNDQ1ZvQJVGg6v4,38000000000,38.000000000,1,1729900264,1729900264,0.095890
AVHTohBg4mjeamGXYsNC8eT3mCvsqJdVrPpT63VdEA6V,37500000000,37.500000000,1,1730128331,1730128331,0.094629
Hxt82v52Petwf2U1WBjGsXakYYhPGYrN7eXnLXkQ87cT,37000000000,37.000000000,3,1730127850,1730129344,0.093367
GasVfPnT6E3EMT6ijFUBLRMLADRLX1hUpayXHJmmk91r,36010000000,36.010000000,16,1729891061,1730130194,0.090869
DhJRKtEDspaMwmgvjBkVR6bTiowb7ge4dx4sgYvYCPgW,36000000000,36.000000000,2,1730025138,1730039734,0.090844
GHCas82wE1bvZpcfdEPiEAB4ZudVA6F2THjn9gkFsN6b,36000000000,36.000000000,1,1730085868,1730085868,0.090844
Ge4Am6Z731tLJNufSX4HeoEzzJmSiqX53Jzm8YMvKQsK,35600000000,35.600000000,1,1730127795,1730127795,0.089834
4iFXBNbtTFVVv9r2dfskEZ8j8EKXmmpfw7WTQFSuT9bW,35000000000,35.000000000,2,1729872945,1730129644,0.088320
AjUdVos5oc7NpK7ubYm7KvxpyNMp7Ts19SMAn51aXg6f,35000000000,35.000000000,1,1729962202,1729962202,0.088320
DY8PFpnXqKNUnAbDqb3dza2wAW4P93Tj7v4yFE9pY6yN,35000000000,35.000000000,2,1729884467,1729900298,0.088320
GjMoY77E3f99shui6CZQijtu97RZ3hq7MKvoHP87nmFH,35000000000,35.000000000,2,1729888251,1730122033,0.088320
GoBnMKL7RSWGjDiNkWCvDG7zZCUziNVqvmSHkPMzuJBq,33000000000,33.000000000,1,1730130915,1730130915,0.083273
8p7CBDbswBS7K8XyedMSgYu7Lrjpj4Z4NLKdfiKXsC4C,31500000000,31.500000000,1,1730093632,1730093632,0.079488
5QuHuqRRp4RBvcbn9zQnFvBVLiPHjRAEuit1v5YyAVUA,31000000000,31.000000000,2,1729872373,1730129489,0.078226
5wNyYsb2n7WkrHp7HKsjVgTwBzvwHtgq4kUxA8NtYXo,31000000000,31.000000000,1,1730056903,1730056903,0.078226
EKwB4rLVQQ1F11uZHJcbQLNvtrSVZ2XRhV2mrPpczwLX,31000000000,31.000000000,1,1729879354,1729879354,0.078226
Fw15jwKF6bNtptr65Ms8pbW2k9J6rwpAVvasRcxusioL,31000000000,31.000000000,1,1729889264,1729889264,0.078226
2D8htKjJWL33Upumk6EcMfd58QMqWsQWtTxCBBkQXs1s,30000000000,30.000000000,1,1730128668,1730128668,0.075703
2uM16X35AYAZqJwZCToJDSY6b8K2Bwhp4vFenfoscHBP,30000000000,30.000000000,1,1730115584,1730115584,0.075703
3HRospuJFML9mDRYGvtr7Bw2Gewzd8bPPZzAy6Yqcm1T,30000000000,30.000000000,2,1729893069,1729964209,0.075703
3qmGPv4rodtvUYmovfbzuDwzRK7a5W2hW8SKKRhfhYSy,30000000000,30.000000000,4,1730037407,1730084894,0.075703
3ubMo2HawsG5MBgERh9wMkrjFZqQ9ZMhkYso31qNofCc,30000000000,30.000000000,2,1729875329,1730051409,0.075703
3uha1vYoSQQ7FiVc6CPRJfYo9hnB5VTqnc7sejsK29kJ,30000000000,30.000000000,1,1729874398,1729874398,0.075703
3YvvJ9E1xE6bCTKTqk4ffFEy3GdH9KwYnDgLxVDqApi1,30000000000,30.000000000,2,1729871504,1730130870,0.075703
59nTNf8Y9AetaFoUUZ69QKK1iu8ZmZixCKNxq8eVdVyi,30000000000,30.000000000,1,1730098768,1730098768,0.075703
5KhNmbchSxQk2HbYQvyF4tFsf2KGaWJUXxcikg9F9DK3,30000000000,30.000000000,1,1730049500,1730049500,0.075703
5KV7gyjbabhUn9m9P4bGJofo3F6J8DYHMNosnGEWp5zf,30000000000,30.000000000,1,1730069791,1730069791,0.075703
64LC9V9Au33td1jt4YFALYBSc9ZQE3Xu83ZH89e8PZK9,30000000000,30.000000000,1,1730130370,1730130370,0.075703
7812pQfJAQUJP4TCBG2fCAg24ymmWUJZAWEKPZcE9yuQ,30000000000,30.000000000,2,1730109401,1730109461,0.075703
83sUa82d1sPzwUCMfDzR6Ef9rcVmeXHNzqSbJDfhs8Ku,30000000000,30.000000000,1,1730091810,1730091810,0.075703
8hnN4vZ3sCKcjaBovacpe1UHRCfH3SBFDBF5aDFs2L92,30000000000,30.000000000,1,1730125773,1730125773,0.075703
8L847iMWRvggeMB6QGbsYmGFPvSkS9bAPomU3v5jx5za,30000000000,30.000000000,1,1729890675,1729890675,0.075703
8WxSgizMS9BjwEz9YMH8jCVNcaTAUTzUiSDESQSNHdHu,30000000000,30.000000000,1,1730096416,1730096416,0.075703
9seffwhxuZ3gNEsFvryYxXTBRu6Y8ffQwnYSBehqp1pT,30000000000,30.000000000,1,1730005492,1730005492,0.075703
9WZNFwCb96hjggSHm5gD235BHsgGqfDKiMW9VqrQc5hk,30000000000,30.000000000,1,1730120613,1730120613,0.075703
A2B76kth3LZB7GK6dSzRcZBYNWsn2K6fCWyKVXBFqKx4,30000000000,30.000000000,1,1730095268,1730095268,0.075703
ABabNZiKrrS8MFk5DcHzUUi1pYrxy6LBBL8C3LDkGghV,30000000000,30.000000000,1,1730081265,1730081265,0.075703
B3noKgsydoVCi9YJ5RLRpRntnTez8Q9vg79D3nZXpkFt,30000000000,30.000000000,1,1730121745,1730121745,0.075703
B5vZ5jz6a5Zoq9zqsZxpCtdysuUXKEWQcy2CHcXRYpu2,30000000000,30.000000000,1,1730112653,1730112653,0.075703
BE9CDwHVvn43WPSsRqsAX2n4ryfMtc8xaL52CaZvp6Pt,30000000000,30.000000000,1,1729891201,1729891201,0.075703
BYpev5oB4QMBvVCHKpcM69jV5JvZTmwUc2G86jVEbuzf,30000000000,30.000000000,1,1730121985,1730121985,0.075703
CDBxid9fkfjoemLoBD7dYsUPYEPfqPhgVKRhUSTVEYaU,30000000000,30.000000000,1,1730113457,1730113457,0.075703
Da7K81GnmHahbhsri3qsuY3Ns7K9Jk8aMDfark3nzyih,30000000000,30.000000000,1,1729911795,1729911795,0.075703
Fmshfdt4iUBPp16P7idL3vEgNG9X3CkjyVjQVpwagogH,30000000000,30.000000000,1,1730129519,1730129519,0.075703
FsExd3QXX6FzZzC8wCAgCEefe37PXCLTx3yV7PoHXDtw,30000000000,30.000000000,1,1730099432,1730099432,0.075703
H88onh3yAyU32B8E1V5bzr3kRa6rdLheC937v8erqE23,30000000000,30.000000000,1,1730123129,1730123129,0.075703
HSjuwpCeY5Up4jqvnn2yL28q7R3F8zHCodop6VzQ28vP,30000000000,30.000000000,1,1730130860,1730130860,0.075703
JDbLoTgKiKAbgdRWV9uLcA1ELMWnkrYWm1vEiG93yxgz,30000000000,30.000000000,1,1730130778,1730130778,0.075703
Qc5SZNSRdXfVxbheZgz4FkfRH47UcYrv39adXhYcLb3,30000000000,30.000000000,2,1729872010,1730082004,0.075703
6CYryfcdE9X2ZxKoysqbZ6ZX9wJ1VzvUEHtLx5fDYXo,29779630733,29.779630733,1,1729888630,1729888630,0.075147
EcLMXFZ6LVUxfu2U9Xy1EJx1bwkLATezZUhW2f1uWM3p,29200000000,29.200000000,2,1729875327,1730085540,0.073684
8prXK6qgPA2HkdXPHTs1u4HdGTMLT7Q4RsjgRkMNL81g,29000000000,29.000000000,1,1730078496,1730078496,0.073180
FtDwzAxJuMmLa3MDVxcGjKRwHmpNnMyCzmEwGQYX5q9J,28800000000,28.800000000,1,1730126443,1730126443,0.072675
n6dL6bWFbfc86V4CSey13SnrL4ocD8XF2U2o84cw9Qg,28800000000,28.800000000,1,1730129440,1730129440,0.072675
4m68qxZmJWzGWv6pdVQAAkxXxh4s6y1CyAXKoHeybcHf,28710000000,28.710000000,1,1730129644,1730129644,0.072448
HNEEp2aGmUaMPhQqA8xLmbGEVMxbvTn6JiiJvwyMy7ws,28555000000,28.555000000,1,1730008904,1730008904,0.072057
J45oqnXJZor4icEWeVxm55yXdRq5Ueai24S2ugoYjRUF,28331822303,28.331822303,1,1730075649,1730075649,0.071493
5eqr5rt2yBXxkExZcL4CcwfDyncaKreKay7gUewvXQoZ,28000000000,28.000000000,1,1730120816,1730120816,0.070656
CCCwM61uATaogLKLQRfSsfp8HUoP2qLmXMJLq2f9NPa5,28000000000,28.000000000,1,1730065464,1730065464,0.070656
HXALfm83QHudEZzVG7cmoTJy2WqmpE9keaqkCeAnsTiE,28000000000,28.000000000,2,1730062062,1730066219,0.070656
2ptf8AMg7HofXiz2EoE64f1nAvZEGJJLte9gYMf1Xf3T,27000000000,27.000000000,3,1730037712,1730122588,0.068133
4zn7hwvmR41P9eK2qjioibS9jVgxFdScC9AcdDjce5sv,26300000000,26.300000000,2,1729962793,1730047560,0.066366
AgkBFGmot91KmhA1VxPrUf3oTzq8V3H1EeSafBfw3Qtc,26000000000,26.000000000,3,1729890414,1730131253,0.065609
AsLchREoTypkTnagQvW4LJwuKNvgRr3XiG32MR589kGD,25850000000,25.850000000,3,1729878998,1730062850,0.065231
DeArmVVqm9AGxdTN39KcvD5c2YspERpnMerwPTsT1w8f,25399097742,25.399097742,2,1729880534,1730112762,0.064093
74MFvaDZgnZXcmfj1gvSA1UHJRhVgYXrJaevUyDBtZ3v,25260000000,25.260000000,1,1729896810,1729896810,0.063742
2m6HpACqiduFaaQobtBcfFLjdcRKpV7LuVs3XSdDd6T9,25000000000,25.000000000,1,1730112681,1730112681,0.063086
2PmmwASxLMSyFNP31AjcwUE4unzhVWBVPy73cw7w7HyD,25000000000,25.000000000,1,1730090276,1730090276,0.063086
3PG1fuoYU8pEYgZYMwcpsfJrKMw7V2D7u4ScDMBrNPUt,25000000000,25.000000000,1,1730047036,1730047036,0.063086
5dngBSacz4B2JPjErQ6VjLFjQUDxabjGe4d319mfkViH,25000000000,25.000000000,1,1729943220,1729943220,0.063086
5inRbokgUC4GoQz1xRTtXvEHmTcmhX9UHU5jkh6S8oBJ,25000000000,25.000000000,1,1729891118,1729891118,0.063086
66xU3jG5UJ2WBEzrZSX3kYWYkqBvzZFd6t8xVrePAPEB,25000000000,25.000000000,1,1730098427,1730098427,0.063086
6uu3hHQinzVRFvpdy7m44RM8w221ACDxqXpmvLiLUFd6,25000000000,25.000000000,1,1730097301,1730097301,0.063086
7UznNMVgANXVHP9ampPQEsbvK1F6dWFFf1E5amK9yrCg,25000000000,25.000000000,1,1729878313,1729878313,0.063086
86oBzmjVVS9DZ9MXJQMPy8pbwrYQo9KrHeQeSSu16vNa,25000000000,25.000000000,1,1730055082,1730055082,0.063086
9u7QrHUJRjLYKhSogDRSJNG5fkQFumU31n5SzHhnG68R,25000000000,25.000000000,1,1730108773,1730108773,0.063086
ADoLJpgaWnjCtWJkifWLvz3yLudAqycPaYiW9xZqdsUa,25000000000,25.000000000,1,1730130850,1730130850,0.063086
APQk537Bi545dU3hrhSsVtrkLQHCY3zVHPdUvxEiqa18,25000000000,25.000000000,1,1730033977,1730033977,0.063086
B8g2Gz9GdjWESxE2EgySUuCqLjWJsVN2NvRaAkBXogNJ,25000000000,25.000000000,1,1730115195,1730115195,0.063086
C3hPUWzotcYjWG7Dk5nxAwYvefohHgmGkhmRUuTciyp9,25000000000,25.000000000,1,1730100557,1730100557,0.063086
CcEWdx9ZvDkG31PmiHV81dThc5hwtnQr6cEwYDjpZkZv,25000000000,25.000000000,1,1730130718,1730130718,0.063086
CzPGQT4ji1YY8NoM6ikUgcXhVLCScSyDHJJEJZdFzfQP,25000000000,25.000000000,1,1730089105,1730089105,0.063086
DhjeZJU1xmoFerJ3CXMGVQz8K6C9RpqD8d51gb947Zru,25000000000,25.000000000,1,1729959175,1729959175,0.063086
Dvp6gefkXQkxsvBnjjVs79c7Mb54ufDihEwKuPyZvpkJ,25000000000,25.000000000,1,1730090852,1730090852,0.063086
EAppqpfJ528WtERgEEDrBJeVi1TyrWA2m3Bb2j8ekBiP,25000000000,25.000000000,1,1729960661,1729960661,0.063086
EYArvf78FfpPtti7AmsK7i8824AnM5RmiWUZzY8X2Snt,25000000000,25.000000000,3,1729875149,1730129705,0.063086
EYFSz7ER8bxzT2pG5eaypJFA9j4b7TxKrgzo5gxSNLGe,25000000000,25.000000000,1,1729889221,1729889221,0.063086
f5xLoMwrBmHgyegZPf4z7RASZ42gHrL5srijHipWqRF,25000000000,25.000000000,1,1730138128,1730138128,0.063086
Fa6FaNWBeGeGwaMh7uETpHoiq7am2zQxxCNwm64yVKQb,25000000000,25.000000000,1,1729970796,1729970796,0.063086
G9xnGF74uUqhoUuifnDEBGR6zpKkrcjp3h5CGLLy6ESa,25000000000,25.000000000,1,1729956272,1729956272,0.063086
Gs2HJbmu5D7GH3dmoD9V7mjsscshuBADf7Sk8UHy1NYw,25000000000,25.000000000,1,1730130577,1730130577,0.063086
HaTvwHEBaXZkbxWJvXu2Px1YS1Ev9YgcPSAF2CBX7gJe,25000000000,25.000000000,1,1730045432,1730045432,0.063086
JB6yZEJq23TmhhVroc4xTY5AdZjdfTqbscG7pqKt8yhU,25000000000,25.000000000,1,1730099150,1730099150,0.063086
Hz9p9Dxovd9iqamxcenpnmbxUyT4KhYEcn3jd5oc4TP1,24400000000,24.400000000,1,1729905161,1729905161,0.061572
5hiGeivswUmkhe5ep3jjm84CqPWY9yH18nJmMmMcCt6k,24000000000,24.000000000,1,1730065533,1730065533,0.060562
7CNT5BcFECmrhCKYDpQWAxbsm7XovLWn3knpRiDhoag6,24000000000,24.000000000,2,1729907984,1730002662,0.060562
BYu8RPnND9V1t8d9d485i2dLyMZeQEdfuc85kj9467au,24000000000,24.000000000,2,1730125879,1730128305,0.060562
8WinR2Pwun8mmDoXcd66kHdZJn3B42qvj8bmbi5JDGMm,23280101381,23.280101381,1,1730129916,1730129916,0.058746
3Q1zrYnKP5tnqN8UKe1rH5y9kjhn7p2oTANBzva1uvff,22600000000,22.600000000,4,1730122354,1730131374,0.057030
79CmfobG1sLjUZRyT9nUzfwy5xcJuWETMqTMVxFqNFwh,22500000000,22.500000000,1,1730049495,1730049495,0.056777
Bug58wJpfQcWRz2kszRd7c7PmvMUMPxwXk6RfqF2VVqt,22500000000,22.500000000,1,1730115777,1730115777,0.056777
EuHTrypbLBUoLm1HqZ5vY6ToHTpFqG6x126y5bmUV8k2,22500000000,22.500000000,1,1730115961,1730115961,0.056777
4UanBaPBtfuZ6mUfZpcF8dLnYwwqfPU9x7p8CMtRJ7XS,22200000000,22.200000000,1,1730125694,1730125694,0.056020
FnCo6nXHKZ5Xt618AGv5SAjGhnGS3zE6nQF65KEttoyp,22100000000,22.100000000,1,1730067205,1730067205,0.055768
Ch24rG6ybCy4Cide9h5uaxzXQgr538T9Ff8NU3kcGv7r,21067028044,21.067028044,3,1729877688,1729878045,0.053161
8hKxzjzh34MNV9WWvQs2XY98aNRSdi7TUPU2LCNDZjk1,21000000000,21.000000000,2,1730048518,1730070122,0.052992
EUphqqCzTEqTNefG3KTjMvCKBJdf99UfFo675d3HhV7z,21000000000,21.000000000,1,1729910712,1729910712,0.052992
FzKTFkeweiVqhiCV4NSUTSGDxfkLzpUFgi1u1vM6MdUt,21000000000,21.000000000,1,1730130725,1730130725,0.052992
GTvjUi48QxLPNkdQ8RDURMwratzPTRuC9o8FrFxoX4uE,20390000000,20.390000000,2,1729877909,1730128092,0.051453
FvoSQrfrWkgWTeco2mLvHR2gNbJ6ZighrPVZcLAgyBgP,20002500000,20.002500000,2,1729896836,1730126351,0.050475
14NJq1eqaX6tJixmYUf8ZtF5W8J2Z8AoauQnGpkLgcRs,20000000000,20.000000000,2,1729890500,1729963770,0.050469
2bFYAQ9Ga6L7qWY2guDqyKPPLKnDYR58sg6qgG6ZFKC2,20000000000,20.000000000,1,1729893563,1729893563,0.050469
2ntMVEitHAM6hTr4hH9wMiK7ggVv4wj6pfi23GyyHZc2,20000000000,20.000000000,2,1729874759,1730046855,0.050469
3E7zotL8Ty5PPyfeZftAJhBMJJ5ibFGMo4dcuH61rKR5,20000000000,20.000000000,1,1729874016,1729874016,0.050469
3JSnur5cQeddq9F38k4kBMLhJLAMiwmmz36Hrp88idv3,20000000000,20.000000000,1,1730042375,1730042375,0.050469
3R9rJcWshtiVdHGNq4SFo5w5ncVpME4bhe9VkGNNmJTv,20000000000,20.000000000,1,1730101129,1730101129,0.050469
3vaYBgiYvjrqfdQcoCF29r3FjE2JQnFWUsk9kw8fDdMo,20000000000,20.000000000,1,1730104614,1730104614,0.050469
44aENUnTzL3CiickbuQnhoouToYFZdFGFNLMLTLbgvtR,20000000000,20.000000000,1,1730130453,1730130453,0.050469
4ggotefkSLzB5orLL8kyxD6gNAHmL4U9shAS7TsvBsqR,20000000000,20.000000000,1,1730129404,1730129404,0.050469
4o9vBky82L99kfWknoGUFuXBCM3LgLv7GCeiiECywBUc,20000000000,20.000000000,1,1730128169,1730128169,0.050469
4U8XLSP1bjhiG6YDd38xQVG5ugzdnPQE61pTuR1Poipq,20000000000,20.000000000,2,1729878024,1729991844,0.050469
4vKFxcGNybDTg84WGL8zABwDKz6mfKc53j4zE5kpNNJy,20000000000,20.000000000,1,1729871775,1729871775,0.050469
4xXh8jEiwfjgPubJusgs3xBTPJzkcqFFpCQFYdzvtRyY,20000000000,20.000000000,2,1729946967,1729947008,0.050469
4Ye7cGB5FPMDph2jGrG1Nf6CTqsuoLH72JqFmFfZ9QaQ,20000000000,20.000000000,1,1730091949,1730091949,0.050469
54siUULTj7aJbyqK9ZkrXDPuyr9Ub7T169a54gC2BLuX,20000000000,20.000000000,1,1729878097,1729878097,0.050469
68WLD7YzwjqBoCEVuJ3rjVbaPaAog6ATCkjUTpNqiMNF,20000000000,20.000000000,2,1729970402,1730044914,0.050469
6RYQSCcJAcdL3YT8m8o7jKLBSXocMBwYZ4xMnrxgDB3L,20000000000,20.000000000,1,1729878032,1729878032,0.050469
7B1uW2prKT7jVeixFGVsKLP1r4mAg9DpkJPDjwuPBUSP,20000000000,20.000000000,2,1729871558,1729880632,0.050469
7dEhFmvwXh73TKWVdzmahdaun88tjGdM5oNCfFBKLvuJ,20000000000,20.000000000,3,1730042589,1730130572,0.050469
7ypGVyJaKXS1oMEQQ8QLiPvS69tb9kjWc8NMbqCj26A2,20000000000,20.000000000,1,1729897624,1729897624,0.050469
8Hw9X9UwBso7Sp2CFnEEeUGW8pGDj9wghc78ccWFZWpU,20000000000,20.000000000,1,1729891031,1729891031,0.050469
8nWiYGjRKifiNw8Q7m6ghfQrbeLFtjYUb8z2A7G8tMuG,20000000000,20.000000000,1,1729875269,1729875269,0.050469
8PH7eSMCxx2yCZciTaSjZZXAeXeXYK4hMY6o3D3uYemJ,20000000000,20.000000000,1,1729880635,1729880635,0.050469
8qRxg8NYJJhW3hGw3kQLofaxDsrufdLdXevfwwTpiQQ4,20000000000,20.000000000,1,1729979805,1729979805,0.050469
8Ze5HL3TmaeKg4iSA4LvuqKfawtE1yRPc1Nv7c6uPDP2,20000000000,20.000000000,1,1730127625,1730127625,0.050469
93CeUwCkUA1ALtWqXeTZUnPuxiLk2VSaAcHuTDwTkFMw,20000000000,20.000000000,1,1730130725,1730130725,0.050469
9anwHsostZknCjrPiEGTChykXhEcYw4PtFkwhdGGPwW1,20000000000,20.000000000,1,1730091663,1730091663,0.050469
9uGdnYcoefHAWAqm23WWchKBZLVH6dKkQJU27co6yBud,20000000000,20.000000000,1,1730057543,1730057543,0.050469
9VNU2VbQGZnAvo7EsnzhZ2Q7XUBdNytxDCXGkNAaUSkn,20000000000,20.000000000,1,1729989567,1729989567,0.050469
9y3qT1y4Y9yACtt8Jkv2kFVov6FTDygaCnkh1SYGusEd,20000000000,20.000000000,1,1729890502,1729890502,0.050469
9z31eqEtovUCpyWko8ZxhU2QLXk7uLzxjmEMidiQL5RX,20000000000,20.000000000,1,1729890258,1729890258,0.050469
AbpJWM73tqH5mrCUhtJ1ALZ76sb2wuPtkHuea7UZsUDH,20000000000,20.000000000,1,1730069705,1730069705,0.050469
Af1LfWj8HHxeLMkH4nBr2K1eQi7sA2nBA3aW7utx6CAp,20000000000,20.000000000,1,1730082413,1730082413,0.050469
Bj1Su4n4qQdbgiG82Cv38Ln3gJG6WqoH7dSrVgChcm3d,20000000000,20.000000000,1,1730112875,1730112875,0.050469
Bt8qnrhiwLBcyHXJATFRQ1ap7KktnPMYh7tQiM21SmoR,20000000000,20.000000000,1,1730129332,1730129332,0.050469
bUJjrKDDiNpX8jdJEb7N5Znp6BHJoiLdX4pYaVn8sdA,20000000000,20.000000000,1,1730120116,1730120116,0.050469
C32t4SY5jYyVCuiZU4fsN71qcbDdYzeR865Mi9rsa1DE,20000000000,20.000000000,1,1730096639,1730096639,0.050469
C7ehQTTumdD3zQascZxjxcgspicveNitYWGHjJN2Pmp5,20000000000,20.000000000,1,1729993038,1729993038,0.050469
CeRkfwB7kXNXfPx1NhzM7VoU8bcuF5Fxic8fMjQDsUz4,20000000000,20.000000000,1,1730052861,1730052861,0.050469
CKnbcYq25wAa62mPYx8pP6YRUZVHggVSnzEWDHTqZxaf,20000000000,20.000000000,1,1730085625,1730085625,0.050469
CQKPytqXK4SaEhUEBhpwnLQ9h4ZK78kBJYkJ8MJU1J8t,20000000000,20.000000000,1,1729889259,1729889259,0.050469
DBxAasUsSxUapp2gSk7tMdfjHfTmNGm3psixFZrCjt62,20000000000,20.000000000,2,1729871860,1729872471,0.050469
DNhqFMJo66UytmtaVTx7RSu8EmzBCiB5pkjfwTJZrXFt,20000000000,20.000000000,1,1730130986,1730130986,0.050469
DTkbJVggbYR9g9DvxRcrcP2ukBpqFWHTmB3DNPMn2U8L,20000000000,20.000000000,1,1730130545,1730130545,0.050469
EAyjtPAxrpRw1Mwpyq4rC24u3RM82x2qpWcHz7tY8PcY,20000000000,20.000000000,1,1729874219,1729874219,0.050469
Edh6MAjA7VvbtYw6ESvW5GpxHUySA1LW7bZ9ThEqASsy,20000000000,20.000000000,2,1729887560,1729897197,0.050469
EPFDmjJKBX1JrHHpzWRffZQv6jeZuo6o3g6FoeKJG5Ha,20000000000,20.000000000,1,1729965244,1729965244,0.050469
FerbRiK9ozBKpeMVFQVQNj4MXhBY2HivMuagrnoQ62uW,20000000000,20.000000000,2,1729887704,1730120769,0.050469
Fskawrnw2gdJH2AixajsBW6MwUruxvjpETd4Tw65Pddg,20000000000,20.000000000,1,1730115896,1730115896,0.050469
G5BdUipAGChkeupLBK5C6gRLKqEzNRbPpYGtxrhcuJBS,20000000000,20.000000000,1,1730130854,1730130854,0.050469
